short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_reference_cm3_fs
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,27,11719937834183.947,0.26232798102923605,2246727018.7582865,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,28,14345028995850.922,0.23711364984910158,31633998990.464615,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,29,17558101399787.162,0.21432285920919886,376987733861.26636,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,30,21490854068986.207,0.19372266425335918,3778383127887.477,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,31,26304484642061.562,0.17510251022168608,2.3465387890379076e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,32,32196296622896.055,0.1582720803686449,3.394186513812126e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,33,39407786555603.33,0.1430593507340616,4.15444537046843e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,34,48234542605984.18,0.12930883188482925,5.085018398120209e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,35,59038360277499.79,0.11687997965614874,6.224144790336387e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,36,72262071866799.61,0.10564575864848197,7.618877121733625e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,37,88447697495972.39,0.09549134379769826,9.327293672331827e+20,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,38,108258661705121.53,0.0863129467471644,1.1422494897290644e+21,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,39,132506986230112.27,0.07801675502610753,1.3996949308280715e+21,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,40,162186573556696.0,0.07051797319158998,1.7174835439683948e+21,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,41,198513945494021.47,0.06373995613359863,2.1120800146755418e+21,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,42,242978106580613.12,0.05761342568475306,2.60503126150838e+21,1.3430316504270257e-13
