short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_reference_cm3_fs
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,16,1268784785195.9749,6.560297450429027,10200960297.214855,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,17,1552973641211.9841,5.929737523476842,34145081416.00557,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,18,1900816559623.7793,5.359785491895611,114172688185.4253,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,19,2326571100408.512,4.844615871343109,381270172017.42773,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,20,2847688304192.5073,4.378963108945006,1271151836662.9502,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,21,3485527984255.8506,3.958067764036201,4229292505450.387,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,22,4266234233270.6973,3.5776278618791357,14034167561681.773,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,23,5221807030482.533,3.2337549231450726,46407420690968.67,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,24,6391413872906.935,2.9229342197353096,152727027698291.06,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,25,7822995192339.04,2.6419888507167495,499199831371103.2,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,26,9575229361813.4,2.388047271191648,1614915642598811.2,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,27,11719937834183.947,2.1585139422139363,5133116774093378.0,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,28,14345028995850.922,1.951042801764553,1.5776507642924182e+16,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,29,17558101399787.162,1.763513285632508,4.4547283710409736e+16,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,30,21490854068986.207,1.5940086531108653,8.265500580804568e+16,5889053707903.481
