short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,33,23299518105153.72,1.5308901996768784,7.311234837874184e+16,8821306124175336.0,7.907672396571142e+16,4.0235949371052513e+18
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,34,29470517025518.098,1.361205310243936,9.146815500427168e+16,3.3626789702205388e+16,1.0451455012747115e+17,7.994910338591022e+18
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,35,37275937203149.38,1.210328406980052,4.05139833502202e+17,1.571866590075837e+20,1.572276158136937e+20,5.57359855893674e+21
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,36,47148663634573.9,1.0761748001705582,1.7586636175433213e+18,4.64151276238243e+20,4.6565701878643936e+20,2.459645767228565e+22
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,37,59636233165946.37,0.9568908684973374,7.094571277172887e+18,6.124985368888305e+20,6.195931081660034e+20,4.20795386654486e+22
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,38,75431200633546.08,0.8508284472638394,1.2921534566636483e+19,7.762348445149132e+20,7.815780356645432e+20,6.185808342086469e+22
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,39,95409547634999.64,0.7565220554462934,2.3574766805674344e+19,9.821521794250101e+20,1.0057269462306845e+21,8.590649355763139e+22
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,40,120679264063932.64,0.6726686469137418,9.53187153112309e+19,1.242420479793216e+21,1.3377391951044472e+21,1.1792646278187438e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,41,152641796717523.66,0.5981096060363107,1.1553756519428407e+20,1.57155116644636e+21,1.682618463401603e+21,1.5652879938965716e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,42,193069772888324.56,0.5318147389122859,4.339619296904939e+20,1.98783194551989e+21,2.4217938752103834e+21,2.159121413903967e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,43,244205309454865.47,0.47286803901820545,6.612039749825464e+20,2.5143457666553395e+21,3.175549741637886e+21,2.8762803197491545e+23
