short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,density_index,intensity_index,I_wcm2,ne_cm3,log10_I_grid_wcm2,log10_ne_grid_cm3,Wpi_grid_cm3_fs,Wav_grid_cm3_fs,Wtotal_grid_cm3_fs,log10_Wtotal_grid_cm3_fs
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,7,51794746792.31202,14187266741.16599,10.714285714285714,10.151898734177216,48.147366794583235,0.0004706184426099568,48.14783741302585,1.6825767853197116
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,8,65512855685.954956,14187266741.16599,10.816326530612244,10.151898734177216,197.11677206072085,0.0005952641922835184,197.11736732491312,2.294724890139881
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,9,82864277285.4686,14187266741.16599,10.918367346938776,10.151898734177216,806.9557848007827,0.0007529230190169655,806.9565377238016,2.9068501444680117
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,10,104811313415.46873,14187266741.16599,11.020408163265307,10.151898734177216,3303.272651725089,0.0009523386084940477,3303.273604063698,3.5189445469926364
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,11,132571136559.0111,14187266741.16599,11.122448979591837,10.151898734177216,13520.702922635524,0.0012045704571664096,13520.704127205981,4.130999309253349
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,12,167683293681.101,14187266741.16599,11.224489795918368,10.151898734177216,55335.483007841045,0.0015236072268167019,55335.48453144827,4.743003717091069
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,13,212095088792.01926,14187266741.16599,11.326530612244898,10.151898734177216,226435.3998186219,0.001927142549277535,226435.40174576445,5.354944327025498
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,14,268269579527.97272,14187266741.16599,11.428571428571429,10.151898734177216,926411.9339022848,0.0024375563070775036,926411.9363398411,5.966804142079746
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,15,339322177189.53296,14187266741.16599,11.53061224489796,10.151898734177216,3789322.955830735,0.00308315581138551,3789322.9589138906,6.57856162118868
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,16,429193426012.8778,14187266741.16599,11.63265306122449,10.151898734177216,15495025.735463127,0.003899745712408684,15495025.739362873,7.190192301998598
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,17,542867543932.3859,14187266741.16599,11.73469387755102,10.151898734177216,63336988.44389772,0.004932613708749197,63336988.44883033,7.801657409665061
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,18,686648845004.2998,14187266741.16599,11.83673469387755,10.151898734177216,258770582.7938055,0.006239042182243371,258770582.80004457,8.412914903937303
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,19,868511373751.352,14187266741.16599,11.938775510204081,10.151898734177216,1056595971.2777445,0.007891485052390776,1056595971.285636,9.023908950424598
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,20,1098541141987.5573,14187266741.16599,12.040816326530612,10.151898734177216,4310902569.092322,0.00998158603725206,4310902569.1023035,9.634568207456208
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,21,1389495494373.136,14187266741.16599,12.142857142857142,10.151898734177216,17571185216.487576,0.012625261171708249,17571185216.5002,10.244801056636192
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,22,1757510624854.7966,14187266741.16599,12.244897959183675,10.151898734177216,71530113185.81726,0.015969127457195847,71530113185.83324,10.85448891225181
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,23,2222996482526.191,14187266741.16599,12.346938775510203,10.151898734177216,290720994955.0167,0.020198634172861225,290720994955.037,11.463476396283244
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,24,2811768697974.237,14187266741.16599,12.448979591836736,10.151898734177216,1179114624193.3835,0.025548347806895286,1179114624193.409,12.071556025820255
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,25,3556480306223.121,14187266741.16599,12.551020408163264,10.151898734177216,4769167381281.37,0.032314961005584925,4769167381281.402,12.6784425649357
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,1,26,4498432668969.453,14187266741.16599,12.653061224489797,10.151898734177216,19218807456078.742,0.04087374701038971,19218807456078.785,13.283726435813659
