short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,31,14563484775012.443,1.2754043370207764,2.5331871215439536e+19,1.1107767892637052e+20,1.3640955014181007e+20,1.2203289497943365e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,32,18420699693267.164,1.134037670779563,4.950360709269744e+19,1.4051079219055508e+20,1.9001439928325253e+20,1.6899805365411185e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,33,23299518105153.72,1.0083401799865346,9.282194009841408e+19,1.7773432939087285e+20,2.7055626948928694e+20,2.375359621026066e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,34,29470517025518.098,0.8965750827980348,1.4820407270874697e+20,2.2481332341628463e+20,3.730173961250316e+20,3.3339648451942132e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,35,37275937203149.38,0.7971981034267992,1.515093358510651e+20,2.843582066504098e+20,3.8947420356054155e+20,3.974142391372093e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,36,47148663634573.9,0.7088361346424413,1.6483247350983885e+20,3.5967427186252526e+20,5.2450674537236405e+20,5.1537755571296475e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,37,59636233165946.37,0.6302682653345942,3.5914582349706527e+20,4.549379422444915e+20,8.140837657415569e+20,7.237657957704434e+22
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,38,75431200633546.08,0.560408910993593,7.651385339097884e+20,5.7543210103739607e+20,1.3405706349471846e+21,1.0904678433911748e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,39,95409547634999.64,0.49829281401991316,1.3896254577820204e+21,7.278391429381418e+20,2.1174646007201622e+21,1.6993168455188943e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,40,120679264063932.64,0.4430617066093075,1.4099588751377008e+21,9.206113758708399e+20,2.1559622631783627e+21,2.0658988990143886e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,41,152641796717523.66,0.3939524519326229,2.633629242279018e+21,1.1644404530588815e+21,3.7980696953378995e+21,3.0783515699155954e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,42,193069772888324.56,0.35028649975516957,4.456520732834298e+21,1.4728487965890925e+21,5.895126181248062e+21,4.8472178802369376e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,43,244205309454865.47,0.31146051080223564,5.552503864375727e+21,1.8629405578888935e+21,7.415444422264621e+21,6.271814660087994e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,44,308884359647748.5,0.27693802032619746,9.750935569262514e+21,2.3563501657621395e+21,1.2052232845434475e+22,9.86107385731095e+23
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,45,390693993705462.06,0.24624202568938594,1.35816819065666e+22,2.9804418323158045e+21,1.6562123738882404e+22,1.3387902887028618e+24
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,46,494171336132383.8,0.21894839554421525,1.7637406126516675e+22,3.769827423900845e+21,2.0984726197933487e+22,1.8775985592607706e+24
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,47,625055192527397.6,0.19468000954417297,2.8543573206093047e+22,4.768285900226795e+21,3.307645163073236e+22,2.733912220475965e+24
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,48,790604321090770.1,0.17310154761314772,4.268080639603974e+22,6.031191306328713e+21,4.859239862144077e+22,4.008703534895646e+24
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,49,1000000000000000.0,0.15391485677561553,6.030856309283788e+22,7.628583793073875e+21,6.77485235458383e+22,5.628454904372911e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,0,10000000000.0,4.1373630272402,5.471795913412918e-08,5.592037158970532e-30,5.471795913412918e-08,2.6019057685004474e-05
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,1,12648552168.552958,3.678774953471502,4.898667151182906e-06,6.262156686857272e-26,4.898667151182906e-06,0.0024564988612039637
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,2,15998587196.060574,3.2710170872572917,2.9695260788251335e-05,3.39044626798492e-24,2.9695260788251335e-05,0.017039169772701757
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,3,20235896477.251556,2.9084553745350656,0.003832702568672404,5.439839289307067e-20,0.003832702568672404,1.8038264761758138
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,4,25595479226.99533,2.5860802435473595,0.449020061561209,9.841265384314914e-16,0.4490200615612093,215.84353685221197
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,5,32374575428.1764,2.2994373868070976,3.9890328159323665,1.6517932347360118e-13,3.9890328159324224,2610.3973105452396
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,6,40949150623.80419,2.0445662152360136,486.10449244175527,1.8142111994486263e-09,486.1044924423251,231810.40273523598
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,7,51794746792.31202,1.8179451340873602,6076.911069774268,4.328931319376151e-07,6076.911069921343,3329057.314318631
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,8,65512855685.954956,1.6164428845217942,186707.59269088035,0.0005016890026075493,186707.59300154747,99039634.67307335
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,9,82864277285.4686,1.4372752785154035,4834301.265771393,0.40151706522636127,4834301.492289744,2476386320.6572065
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,10,104811313415.46873,1.2779667292993566,60427330.98698914,95.17930536102286,60427393.92529396,34279818492.89441
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,11,132571136559.0111,1.136316045791218,914486683.6124997,28333.64044861899,914496133.757904,528443906877.63385
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,12,167683293681.101,1.0103660183943097,11506408122.521881,5038730.207619223,11509478222.786379,6331046978370.0
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,13,212095088792.01926,0.8983763759273146,125252784997.18723,1006877086.8922356,125757676101.64417,79723616737547.16
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,14,268269579527.97272,0.798799740025818,824168308984.6146,54161072308.56485,855884940300.0076,565568422489073.9
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,15,339322177189.53296,0.7102602447740011,6272950880005.495,1.0164003636280774e+18,1.0164003638560566e+18,4.857717987025426e+20
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,16,429193426012.8778,0.6315345261505956,34569451515555.273,3.8303698201340636e+18,3.8304023652138225e+18,3.92228987557608e+21
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,17,542867543932.3859,0.5615348186173134,166199254155316.88,4.865953016096492e+18,4.866061800959196e+18,6.726065134929944e+21
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,18,686648845004.2998,0.4992939252926728,742734408861018.8,6.154743622997548e+18,6.155219728930353e+18,9.833060664260057e+21
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,19,868511373751.352,0.4439518540417698,2641323599513567.0,7.784863566006705e+18,7.787504889606218e+18,1.3553879822971481e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,20,1098541141987.5573,0.3947439348307593,9970683254700698.0,9.84672699395702e+18,9.856697677211722e+18,1.8137145321784196e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,21,1389495494373.136,0.35099025416168206,2.962077740061109e+16,1.2454684935739998e+19,1.2484305713140607e+19,2.3856517895226724e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,22,1757510624854.7966,0.3120862606015711,8.467328518511498e+16,1.5753373792270445e+19,1.5827709672091808e+19,3.105319018133718e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,23,2222996482526.191,0.27749441160097355,2.3550721599850192e+17,1.9925737411630047e+19,2.015839293071595e+19,4.018476230011889e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,24,2811768697974.237,0.24673674618466224,5.3938598288189184e+17,2.520317318738569e+19,2.5742559170267582e+19,5.184536055847454e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,25,3556480306223.121,0.2193882808902704,1.2706972691831032e+18,3.1878365285671133e+19,3.303716851418017e+19,6.690859568987555e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,26,4498432668969.453,0.19507113770547058,2.745427298188655e+18,4.032151678366041e+19,4.28953602349957e+19,8.663590058117668e+22
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,27,5689866029018.305,0.17344932286852305,5.871056102925047e+18,5.100088096602305e+19,5.6871937068948095e+19,1.1297455903272767e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,28,7196856730011.528,0.1542240843900377,1.1449338129003573e+19,6.45087304369507e+19,7.592218778088846e+19,1.4861111724399043e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,29,9102981779915.227,0.13712978415012247,2.158236551162087e+19,8.159420428735986e+19,1.0317656979898073e+20,1.9769708971895042e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,30,11513953993264.48,0.12193022753503141,3.884044388958867e+19,1.0320485500295271e+20,1.4204529889254138e+20,2.6645854131339563e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,31,14563484775012.443,0.10841539989933144,6.831661939851123e+19,1.3053919928740236e+20,1.9878321069321873e+20,3.643450990380081e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,32,18420699693267.164,0.09639856476077663,1.1533491665235676e+20,1.651131872449841e+20,2.8044810389734087e+20,5.0429489369391384e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,33,23299518105153.72,0.08571368363319529,1.9061846384627073e+20,2.0884427627335454e+20,3.987667333786873e+20,7.060703901068962e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,34,29470517025518.098,0.07621312184681844,3.087332567426882e+20,2.641577723645348e+20,5.721954380234875e+20,9.987279004603116e+23
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,35,37275937203149.38,0.06776560865701141,4.900729075677144e+20,3.341213364544366e+20,8.24194244022151e+20,1.423114655662106e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,36,47148663634573.9,0.06025442345591204,7.638557699004976e+20,4.226151154809766e+20,1.1857660816543457e+21,2.033766333712992e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,37,59636233165946.37,0.053575783025579325,1.1660372498940288e+21,5.345469335404515e+20,1.69880272082196e+21,2.912731722490288e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,38,75431200633546.08,0.04763740754907712,1.7616043810110185e+21,6.76124477544145e+20,2.4377288585551633e+21,4.174682019640197e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,39,95409547634999.64,0.04235724556584446,2.6303128068036483e+21,8.55199572666197e+20,3.485512379469845e+21,5.968937827044893e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,40,120679264063932.64,0.03766234025386244,3.8601767636485307e+21,1.0817036409398204e+21,4.940076425671889e+21,8.505484606954745e+24
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,41,152641796717523.66,0.0334878213738595,5.611118240053636e+21,1.3681984933344555e+21,6.977034961244479e+21,1.2083135097108214e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,42,193069772888324.56,0.029776008947094503,8.087639755757458e+21,1.7305730019878526e+21,9.815326646345765e+21,1.7090659694500834e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,43,244205309454865.47,0.026475616282089172,1.157804629878077e+22,2.188924289713411e+21,1.3766970588494182e+22,2.4083543741456936e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,44,308884359647748.5,0.0235410413384103,1.63727081162765e+22,2.7686723071453676e+21,1.9141380423421866e+22,3.377724936606999e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,45,390693993705462.06,0.02093173663616085,2.300815171131553e+22,3.5019696114556606e+21,2.650817347116235e+22,4.712377129551712e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,46,494171336132383.8,0.01861164900512363,3.2244180137563287e+22,4.4294845323184434e+21,3.6673664669881733e+22,6.556555889775827e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,47,625055192527397.6,0.01654872143248275,4.4667714933155755e+22,5.602656618682846e+21,5.02703715518386e+22,9.074507017188636e+25
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,48,790604321090770.1,0.014714450126075475,6.199633607438334e+22,7.086549452389863e+21,6.90828855267732e+22,1.2517187676400632e+26
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,component_scaling,49,1000000000000000.0,0.013083490673048303,8.52783922269598e+22,8.963459044358366e+21,9.424185127131817e+22,1.719632361540984e+26
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,0,10000000000.0,4.1373630272402,1.2062645486976508e-26,3.8442484865176795e-68,1.2062645486976508e-26,4.908820397399438e-24
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,1,12648552168.552958,3.678774953471502,7.719180231627676e-24,1.994042321613901e-62,7.719180231627676e-24,3.1417163357704658e-21
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,2,15998587196.060574,3.2710170872572917,4.832283165054989e-21,9.916659867081188e-57,4.832283165054989e-21,1.9702652642087772e-18
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,3,20235896477.251556,2.9084553745350656,2.9427577012187595e-18,4.6732594440740783e-51,2.9427577012187595e-18,1.2028597602841022e-15
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,4,25595479226.99533,2.5860802435473595,1.6897779525762682e-15,1.974722270766482e-45,1.6897779525762682e-15,6.955730568540802e-13
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,5,32374575428.1764,2.2994373868070976,6.405817836247062e-13,4.202019021399838e-40,6.405817836247062e-13,2.8645627692832e-10
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,6,40949150623.80419,2.0445662152360136,2.087932680630107e-11,4.8483317522388565e-37,2.087932680630107e-11,8.700882087538647e-09
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,7,51794746792.31202,1.8179451340873602,1.2395671507305022e-08,2.1431880322913934e-31,1.2395671507305022e-08,5.092854007805987e-06
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,8,65512855685.954956,1.6164428845217942,6.409704134654552e-07,1.0930364917626411e-27,6.409704134654552e-07,0.00033490249102399494
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,9,82864277285.4686,1.4372752785154035,0.0002531150607920423,1.4492062703802765e-22,0.0002531150607920423,0.10476132554499536
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,component_scaling,10,104811313415.46873,1.2779667292993566,0.012679674801429971,4.764947730957626e-19,0.012679674801429971,5.475577044591675
