short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,23,2222996482526.191,3.269408208307043,2.1563413513740784e+19,1.9042031644965884e+19,4.0605445158706676e+19,3.645111377363377e+21
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,24,2811768697974.237,2.907024824799305,2.6655589407212663e+19,2.4089679050617786e+19,5.074164779314437e+19,4.876383805456495e+21
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,25,3556480306223.121,2.584808256897181,2.6654181665136234e+19,3.047095584825322e+19,5.123657376520536e+19,5.298152634198358e+21
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,26,4498432668969.453,2.2983063880044696,2.6651038112004157e+19,3.854354338931542e+19,5.577037708561658e+19,6.346919682196137e+21
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,27,5689866029018.305,2.043560577094009,3.321468313568047e+19,4.875458883759795e+19,8.196927197327842e+19,8.283642951135843e+21
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,28,7196856730011.528,1.817050961546854,6.364200588160515e+19,6.166969827434845e+19,1.2531170415595361e+20,1.1499020518929813e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,29,9102981779915.227,1.6156478226612714,1.2107511832991716e+20,7.80048256204859e+19,1.9907994395040304e+20,1.6861450029213524e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,30,11513953993264.48,1.4365683418410817,2.281283498712497e+20,9.866580857607122e+19,3.267941584473209e+20,2.596318633013024e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,31,14563484775012.443,1.2773381499568954,4.201560109659113e+20,1.2479851846161929e+20,5.449545294275306e+20,4.14917291905007e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,32,18420699693267.164,1.1357571386017618,7.035211174664203e+20,1.5785233085592407e+20,8.613734483223446e+20,6.633112396713309e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,33,23299518105153.72,1.0098690608500118,7.59634152715695e+20,1.9966040997455495e+20,9.308731166351364e+20,7.938425223546511e+22
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,34,29470517025518.098,0.8979345014882416,9.864847226669466e+20,2.5254160446087322e+20,1.2390263271278198e+21,1.0898627052646102e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,35,37275937203149.38,0.7984068432438971,1.8750093080767536e+21,3.1942864421866524e+20,2.194437952295419e+21,1.70842750510311e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,36,47148663634573.9,0.7099108969330904,2.799554369027399e+21,4.040310265942944e+20,3.192552637192363e+21,2.654611956689953e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,37,59636233165946.37,0.6312239002570663,3.2953293448386985e+21,5.110407646785966e+20,3.806370109517295e+21,3.32929583021585e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,38,75431200633546.08,0.5612586227047257,6.039882172547893e+21,6.463925942342071e+20,6.6862747667821e+21,5.2290660012879695e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,39,95409547634999.64,0.49904834311900487,6.822624007166725e+21,8.175930510343887e+20,7.640217058201113e+21,6.858601830104568e+23
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,40,120679264063932.64,0.4437334923598103,1.2019628182342111e+22,1.0341368420926844e+21,1.3053765024434795e+22,1.0553671393044406e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,41,152641796717523.66,0.39454977650307455,1.551073528529709e+22,1.3080333822119185e+21,1.681876866750901e+22,1.4167089562985803e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,42,193069772888324.56,0.3508176164723643,1.999108434895792e+22,1.6544728492541715e+21,2.164555719821209e+22,1.9701923946243573e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,43,244205309454865.47,0.3119327581887284,2.9950806791989953e+22,2.092668615844432e+21,3.192472631317793e+22,2.790675256374557e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,44,308884359647748.5,0.2773579234978152,4.261167911281666e+22,2.646922816725204e+21,4.516316858006548e+22,3.927998127175086e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,45,390693993705462.06,0.246615386513771,5.805209536208108e+22,3.347974133861348e+21,6.123478197489057e+22,5.458185480711041e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,46,494171336132383.8,0.21928037280613596,7.97614689243861e+22,4.2347025494482443e+21,8.399617147383436e+22,7.59658775535994e+24
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,47,625055192527397.6,0.19497519022525778,1.1788553540201094e+23,5.356285611724894e+21,1.2324182101373583e+23,1.0686289970112186e+25
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.752210068835855,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,component_scaling,48,790604321090770.1,0.1733640102709261,1.5085117965757761e+23,6.774925799090732e+21,1.5762610545666837e+23,1.4551462484613875e+25
