short,density_index,intensity_index,log10_I_grid_wcm2,log10_ne_grid_cm3,log10_Wtotal_grid_cm3_fs
ZnSe_NIR,14,25,12.551020408163264,12.126582278481013,18.947992622772727
ZnSe_NIR,14,26,12.653061224489797,12.126582278481013,19.236290310824714
ZnSe_NIR,14,27,12.755102040816327,12.126582278481013,19.521414049354085
ZnSe_NIR,14,28,12.857142857142858,12.126582278481013,19.80382693138453
ZnSe_NIR,14,29,12.959183673469388,12.126582278481013,20.08313699605162
ZnSe_NIR,14,30,13.061224489795919,12.126582278481013,20.358259678044192
ZnSe_NIR,14,31,13.16326530612245,12.126582278481013,20.623485950093666
ZnSe_NIR,14,32,13.26530612244898,12.126582278481013,20.84732513924996
ZnSe_NIR,14,33,13.36734693877551,12.126582278481013,20.70809637396196
ZnSe_NIR,14,34,13.46938775510204,12.126582278481013,20.994174420323013
ZnSe_NIR,14,35,13.571428571428571,12.126582278481013,21.27308207010296
ZnSe_NIR,14,36,13.673469387755102,12.126582278481013,21.425776795975747
ZnSe_NIR,14,37,13.775510204081632,12.126582278481013,21.517981913985956
ZnSe_NIR,14,38,13.877551020408163,12.126582278481013,21.781087110099563
ZnSe_NIR,14,39,13.979591836734695,12.126582278481013,21.83403334114827
ZnSe_NIR,14,40,14.081632653061224,12.126582278481013,22.07991583614232
ZnSe_NIR,14,41,14.183673469387756,12.126582278481013,22.190711518577015
ZnSe_NIR,14,42,14.285714285714285,12.126582278481013,22.30091601271979
ZnSe_NIR,14,43,14.387755102040817,12.126582278481013,22.432373667548262
ZnSe_NIR,14,44,14.489795918367347,12.126582278481013,22.578748241610146
ZnSe_NIR,14,45,14.591836734693878,12.126582278481013,22.73587942826645
ZnSe_NIR,14,46,14.693877551020408,12.126582278481013,22.901870129059404
ZnSe_NIR,14,47,14.795918367346939,12.126582278481013,23.071521770020645
ZnSe_NIR,14,48,14.89795918367347,12.126582278481013,23.17862398910172
ZnSe_NIR,14,49,15.0,12.126582278481013,23.30286950684805
ZnSe_NIR,15,0,10.0,12.278481012658228,14.71570709189416
ZnSe_NIR,15,1,10.10204081632653,12.278481012658228,14.919808386164892
ZnSe_NIR,15,2,10.204081632653061,12.278481012658228,15.123914617068989
ZnSe_NIR,15,3,10.306122448979592,12.278481012658228,15.328026929326201
ZnSe_NIR,15,4,10.408163265306122,12.278481012658228,15.532146672885093
ZnSe_NIR,15,5,10.510204081632653,12.278481012658228,15.736277352488639
ZnSe_NIR,15,6,10.612244897959183,12.278481012658228,15.940417934298782
ZnSe_NIR,15,7,10.714285714285714,12.278481012658228,16.14457165676234
ZnSe_NIR,15,8,10.816326530612244,12.278481012658228,16.348740501085995
ZnSe_NIR,15,9,10.918367346938776,12.278481012658228,16.552926056924232
ZnSe_NIR,15,10,11.020408163265307,12.278481012658228,16.757128850820006
ZnSe_NIR,15,11,11.122448979591837,12.278481012658228,16.961347136187797
ZnSe_NIR,15,12,11.224489795918368,12.278481012658228,17.16557476332534
ZnSe_NIR,15,13,11.326530612244898,12.278481012658228,17.369797476808017
ZnSe_NIR,15,14,11.428571428571429,12.278481012658228,17.573986508865502
ZnSe_NIR,15,15,11.53061224489796,12.278481012658228,17.77808746824669
ZnSe_NIR,15,16,11.63265306122449,12.278481012658228,17.982000886604695
ZnSe_NIR,15,17,11.73469387755102,12.278481012658228,18.18554754373092
ZnSe_NIR,15,18,11.83673469387755,12.278481012658228,18.388404854569806
ZnSe_NIR,15,19,11.938775510204081,12.278481012658228,18.590055462423248
ZnSe_NIR,15,20,12.040816326530612,12.278481012658228,18.789318891590927
ZnSe_NIR,15,21,12.142857142857142,12.278481012658228,18.98407495994334
ZnSe_NIR,15,22,12.244897959183675,12.278481012658228,19.169620416295725
ZnSe_NIR,15,23,12.346938775510203,12.278481012658228,19.33376017315848
ZnSe_NIR,15,24,12.448979591836736,12.278481012658228,19.425727241498
ZnSe_NIR,15,25,12.551020408163264,12.278481012658228,18.94799262277273
ZnSe_NIR,15,26,12.653061224489797,12.278481012658228,19.236290310824714
ZnSe_NIR,15,27,12.755102040816327,12.278481012658228,19.52141404935409
ZnSe_NIR,15,28,12.857142857142858,12.278481012658228,19.80382693138453
ZnSe_NIR,15,29,12.959183673469388,12.278481012658228,20.08313699605162
ZnSe_NIR,15,30,13.061224489795919,12.278481012658228,20.358259678044192
ZnSe_NIR,15,31,13.16326530612245,12.278481012658228,20.623485950093666
ZnSe_NIR,15,32,13.26530612244898,12.278481012658228,20.84732513924996
ZnSe_NIR,15,33,13.36734693877551,12.278481012658228,20.70809637396196
ZnSe_NIR,15,34,13.46938775510204,12.278481012658228,20.994174420323013
ZnSe_NIR,15,35,13.571428571428571,12.278481012658228,21.27308207010296
ZnSe_NIR,15,36,13.673469387755102,12.278481012658228,21.425776795975747
ZnSe_NIR,15,37,13.775510204081632,12.278481012658228,21.517981913985956
ZnSe_NIR,15,38,13.877551020408163,12.278481012658228,21.781087110099563
ZnSe_NIR,15,39,13.979591836734695,12.278481012658228,21.83403334114827
ZnSe_NIR,15,40,14.081632653061224,12.278481012658228,22.07991583614232
ZnSe_NIR,15,41,14.183673469387756,12.278481012658228,22.190711518577015
ZnSe_NIR,15,42,14.285714285714285,12.278481012658228,22.30091601271979
ZnSe_NIR,15,43,14.387755102040817,12.278481012658228,22.432373667548262
ZnSe_NIR,15,44,14.489795918367347,12.278481012658228,22.578748241610146
ZnSe_NIR,15,45,14.591836734693878,12.278481012658228,22.73587942826645
ZnSe_NIR,15,46,14.693877551020408,12.278481012658228,22.901870129059404
ZnSe_NIR,15,47,14.795918367346939,12.278481012658228,23.071521770020645
ZnSe_NIR,15,48,14.89795918367347,12.278481012658228,23.17862398910172
ZnSe_NIR,15,49,15.0,12.278481012658228,23.30286950684805
ZnSe_NIR,16,0,10.0,12.430379746835444,14.71570709189437
ZnSe_NIR,16,1,10.10204081632653,12.430379746835444,14.919808386165059
ZnSe_NIR,16,2,10.204081632653061,12.430379746835444,15.12391461706912
ZnSe_NIR,16,3,10.306122448979592,12.430379746835444,15.328026929326304
ZnSe_NIR,16,4,10.408163265306122,12.430379746835444,15.532146672885174
ZnSe_NIR,16,5,10.510204081632653,12.430379746835444,15.736277352488703
ZnSe_NIR,16,6,10.612244897959183,12.430379746835444,15.940417934298834
ZnSe_NIR,16,7,10.714285714285714,12.430379746835444,16.14457165676238
ZnSe_NIR,16,8,10.816326530612244,12.430379746835444,16.348740501086027
ZnSe_NIR,16,9,10.918367346938776,12.430379746835444,16.552926056924257
ZnSe_NIR,16,10,11.020408163265307,12.430379746835444,16.757128850820028
ZnSe_NIR,16,11,11.122448979591837,12.430379746835444,16.961347136187815
ZnSe_NIR,16,12,11.224489795918368,12.430379746835444,17.16557476332535
ZnSe_NIR,16,13,11.326530612244898,12.430379746835444,17.369797476808028
ZnSe_NIR,16,14,11.428571428571429,12.430379746835444,17.573986508865513
ZnSe_NIR,16,15,11.53061224489796,12.430379746835444,17.778087468246696
ZnSe_NIR,16,16,11.63265306122449,12.430379746835444,17.9820008866047
ZnSe_NIR,16,17,11.73469387755102,12.430379746835444,18.185547543730923
ZnSe_NIR,16,18,11.83673469387755,12.430379746835444,18.388404854569806
ZnSe_NIR,16,19,11.938775510204081,12.430379746835444,18.590055462423248
ZnSe_NIR,16,20,12.040816326530612,12.430379746835444,18.78931889159093
ZnSe_NIR,16,21,12.142857142857142,12.430379746835444,18.98407495994334
ZnSe_NIR,16,22,12.244897959183675,12.430379746835444,19.16962041629573
ZnSe_NIR,16,23,12.346938775510203,12.430379746835444,19.333760173158485
ZnSe_NIR,16,24,12.448979591836736,12.430379746835444,19.425727241498
ZnSe_NIR,16,25,12.551020408163264,12.430379746835444,18.947992622772734
ZnSe_NIR,16,26,12.653061224489797,12.430379746835444,19.236290310824717
ZnSe_NIR,16,27,12.755102040816327,12.430379746835444,19.52141404935409
ZnSe_NIR,16,28,12.857142857142858,12.430379746835444,19.80382693138453
ZnSe_NIR,16,29,12.959183673469388,12.430379746835444,20.08313699605162
ZnSe_NIR,16,30,13.061224489795919,12.430379746835444,20.358259678044192
ZnSe_NIR,16,31,13.16326530612245,12.430379746835444,20.623485950093666
ZnSe_NIR,16,32,13.26530612244898,12.430379746835444,20.84732513924996
ZnSe_NIR,16,33,13.36734693877551,12.430379746835444,20.70809637396196
ZnSe_NIR,16,34,13.46938775510204,12.430379746835444,20.994174420323017
ZnSe_NIR,16,35,13.571428571428571,12.430379746835444,21.273082070102962
ZnSe_NIR,16,36,13.673469387755102,12.430379746835444,21.425776795975747
ZnSe_NIR,16,37,13.775510204081632,12.430379746835444,21.517981913985956
ZnSe_NIR,16,38,13.877551020408163,12.430379746835444,21.781087110099563
ZnSe_NIR,16,39,13.979591836734695,12.430379746835444,21.83403334114827
ZnSe_NIR,16,40,14.081632653061224,12.430379746835444,22.07991583614232
ZnSe_NIR,16,41,14.183673469387756,12.430379746835444,22.190711518577015
ZnSe_NIR,16,42,14.285714285714285,12.430379746835444,22.30091601271979
ZnSe_NIR,16,43,14.387755102040817,12.430379746835444,22.432373667548262
ZnSe_NIR,16,44,14.489795918367347,12.430379746835444,22.578748241610146
ZnSe_NIR,16,45,14.591836734693878,12.430379746835444,22.73587942826645
ZnSe_NIR,16,46,14.693877551020408,12.430379746835444,22.901870129059404
ZnSe_NIR,16,47,14.795918367346939,12.430379746835444,23.071521770020645
ZnSe_NIR,16,48,14.89795918367347,12.430379746835444,23.17862398910172
ZnSe_NIR,16,49,15.0,12.430379746835444,23.30286950684805
ZnSe_NIR,17,0,10.0,12.582278481012658,14.71570709189479
ZnSe_NIR,17,1,10.10204081632653,12.582278481012658,14.919808386165391
ZnSe_NIR,17,2,10.204081632653061,12.582278481012658,15.123914617069383
ZnSe_NIR,17,3,10.306122448979592,12.582278481012658,15.328026929326512
ZnSe_NIR,17,4,10.408163265306122,12.582278481012658,15.532146672885338
ZnSe_NIR,17,5,10.510204081632653,12.582278481012658,15.736277352488832
ZnSe_NIR,17,6,10.612244897959183,12.582278481012658,15.940417934298937
ZnSe_NIR,17,7,10.714285714285714,12.582278481012658,16.144571656762462
ZnSe_NIR,17,8,10.816326530612244,12.582278481012658,16.34874050108609
ZnSe_NIR,17,9,10.918367346938776,12.582278481012658,16.552926056924306
ZnSe_NIR,17,10,11.020408163265307,12.582278481012658,16.757128850820067
ZnSe_NIR,17,11,11.122448979591837,12.582278481012658,16.961347136187843
ZnSe_NIR,17,12,11.224489795918368,12.582278481012658,17.165574763325374
ZnSe_NIR,17,13,11.326530612244898,12.582278481012658,17.369797476808046
ZnSe_NIR,17,14,11.428571428571429,12.582278481012658,17.573986508865527
ZnSe_NIR,17,15,11.53061224489796,12.582278481012658,17.77808746824671
ZnSe_NIR,17,16,11.63265306122449,12.582278481012658,17.98200088660471
ZnSe_NIR,17,17,11.73469387755102,12.582278481012658,18.185547543730934
ZnSe_NIR,17,18,11.83673469387755,12.582278481012658,18.388404854569814
ZnSe_NIR,17,19,11.938775510204081,12.582278481012658,18.590055462423255
ZnSe_NIR,17,20,12.040816326530612,12.582278481012658,18.789318891590934
ZnSe_NIR,17,21,12.142857142857142,12.582278481012658,18.984074959943342
ZnSe_NIR,17,22,12.244897959183675,12.582278481012658,19.16962041629573
ZnSe_NIR,17,23,12.346938775510203,12.582278481012658,19.333760173158485
ZnSe_NIR,17,24,12.448979591836736,12.582278481012658,19.425727241498002
ZnSe_NIR,17,25,12.551020408163264,12.582278481012658,18.947992622772745
ZnSe_NIR,17,26,12.653061224489797,12.582278481012658,19.236290310824725
ZnSe_NIR,17,27,12.755102040816327,12.582278481012658,19.521414049354092
ZnSe_NIR,17,28,12.857142857142858,12.582278481012658,19.803826931384535
ZnSe_NIR,17,29,12.959183673469388,12.582278481012658,20.083136996051625
ZnSe_NIR,17,30,13.061224489795919,12.582278481012658,20.358259678044195
ZnSe_NIR,17,31,13.16326530612245,12.582278481012658,20.623485950093666
ZnSe_NIR,17,32,13.26530612244898,12.582278481012658,20.84732513924996
ZnSe_NIR,17,33,13.36734693877551,12.582278481012658,20.708096373961965
ZnSe_NIR,17,34,13.46938775510204,12.582278481012658,20.994174420323017
ZnSe_NIR,17,35,13.571428571428571,12.582278481012658,21.273082070102962
ZnSe_NIR,17,36,13.673469387755102,12.582278481012658,21.425776795975747
ZnSe_NIR,17,37,13.775510204081632,12.582278481012658,21.517981913985956
ZnSe_NIR,17,38,13.877551020408163,12.582278481012658,21.781087110099566
ZnSe_NIR,17,39,13.979591836734695,12.582278481012658,21.83403334114827
ZnSe_NIR,17,40,14.081632653061224,12.582278481012658,22.07991583614232
ZnSe_NIR,17,41,14.183673469387756,12.582278481012658,22.190711518577015
ZnSe_NIR,17,42,14.285714285714285,12.582278481012658,22.30091601271979
ZnSe_NIR,17,43,14.387755102040817,12.582278481012658,22.432373667548262
ZnSe_NIR,17,44,14.489795918367347,12.582278481012658,22.578748241610146
ZnSe_NIR,17,45,14.591836734693878,12.582278481012658,22.73587942826645
ZnSe_NIR,17,46,14.693877551020408,12.582278481012658,22.901870129059404
ZnSe_NIR,17,47,14.795918367346939,12.582278481012658,23.071521770020645
ZnSe_NIR,17,48,14.89795918367347,12.582278481012658,23.17862398910172
ZnSe_NIR,17,49,15.0,12.582278481012658,23.30286950684805
ZnSe_NIR,18,0,10.0,12.734177215189874,14.715707091895638
ZnSe_NIR,18,1,10.10204081632653,12.734177215189874,14.91980838616606
ZnSe_NIR,18,2,10.204081632653061,12.734177215189874,15.123914617069913
ZnSe_NIR,18,3,10.306122448979592,12.734177215189874,15.328026929326931
ZnSe_NIR,18,4,10.408163265306122,12.734177215189874,15.532146672885668
ZnSe_NIR,18,5,10.510204081632653,12.734177215189874,15.736277352489093
ZnSe_NIR,18,6,10.612244897959183,12.734177215189874,15.940417934299143
ZnSe_NIR,18,7,10.714285714285714,12.734177215189874,16.144571656762626
ZnSe_NIR,18,8,10.816326530612244,12.734177215189874,16.348740501086223
ZnSe_NIR,18,9,10.918367346938776,12.734177215189874,16.55292605692441
ZnSe_NIR,18,10,11.020408163265307,12.734177215189874,16.75712885082015
ZnSe_NIR,18,11,11.122448979591837,12.734177215189874,16.961347136187907
ZnSe_NIR,18,12,11.224489795918368,12.734177215189874,17.165574763325424
ZnSe_NIR,18,13,11.326530612244898,12.734177215189874,17.36979747680809
ZnSe_NIR,18,14,11.428571428571429,12.734177215189874,17.57398650886556
ZnSe_NIR,18,15,11.53061224489796,12.734177215189874,17.778087468246735
ZnSe_NIR,18,16,11.63265306122449,12.734177215189874,17.98200088660473
ZnSe_NIR,18,17,11.73469387755102,12.734177215189874,18.185547543730948
ZnSe_NIR,18,18,11.83673469387755,12.734177215189874,18.388404854569828
ZnSe_NIR,18,19,11.938775510204081,12.734177215189874,18.590055462423265
ZnSe_NIR,18,20,12.040816326530612,12.734177215189874,18.78931889159094
ZnSe_NIR,18,21,12.142857142857142,12.734177215189874,18.98407495994335
ZnSe_NIR,18,22,12.244897959183675,12.734177215189874,19.169620416295736
ZnSe_NIR,18,23,12.346938775510203,12.734177215189874,19.333760173158492
ZnSe_NIR,18,24,12.448979591836736,12.734177215189874,19.425727241498006
ZnSe_NIR,18,25,12.551020408163264,12.734177215189874,18.947992622772762
ZnSe_NIR,18,26,12.653061224489797,12.734177215189874,19.236290310824735
ZnSe_NIR,18,27,12.755102040816327,12.734177215189874,19.5214140493541
ZnSe_NIR,18,28,12.857142857142858,12.734177215189874,19.80382693138454
ZnSe_NIR,18,29,12.959183673469388,12.734177215189874,20.08313699605163
ZnSe_NIR,18,30,13.061224489795919,12.734177215189874,20.358259678044195
ZnSe_NIR,18,31,13.16326530612245,12.734177215189874,20.623485950093666
ZnSe_NIR,18,32,13.26530612244898,12.734177215189874,20.847325139249964
ZnSe_NIR,18,33,13.36734693877551,12.734177215189874,20.708096373961965
ZnSe_NIR,18,34,13.46938775510204,12.734177215189874,20.994174420323017
ZnSe_NIR,18,35,13.571428571428571,12.734177215189874,21.273082070102962
ZnSe_NIR,18,36,13.673469387755102,12.734177215189874,21.42577679597575
ZnSe_NIR,18,37,13.775510204081632,12.734177215189874,21.51798191398596
ZnSe_NIR,18,38,13.877551020408163,12.734177215189874,21.781087110099566
ZnSe_NIR,18,39,13.979591836734695,12.734177215189874,21.83403334114827
ZnSe_NIR,18,40,14.081632653061224,12.734177215189874,22.07991583614232
ZnSe_NIR,18,41,14.183673469387756,12.734177215189874,22.190711518577015
ZnSe_NIR,18,42,14.285714285714285,12.734177215189874,22.30091601271979
ZnSe_NIR,18,43,14.387755102040817,12.734177215189874,22.432373667548262
ZnSe_NIR,18,44,14.489795918367347,12.734177215189874,22.578748241610146
ZnSe_NIR,18,45,14.591836734693878,12.734177215189874,22.73587942826645
ZnSe_NIR,18,46,14.693877551020408,12.734177215189874,22.901870129059404
ZnSe_NIR,18,47,14.795918367346939,12.734177215189874,23.071521770020645
ZnSe_NIR,18,48,14.89795918367347,12.734177215189874,23.17862398910172
ZnSe_NIR,18,49,15.0,12.734177215189874,23.30286950684805
ZnSe_NIR,19,0,10.0,12.88607594936709,14.715707091897343
ZnSe_NIR,19,1,10.10204081632653,12.88607594936709,14.919808386167409
ZnSe_NIR,19,2,10.204081632653061,12.88607594936709,15.123914617070978
ZnSe_NIR,19,3,10.306122448979592,12.88607594936709,15.328026929327773
ZnSe_NIR,19,4,10.408163265306122,12.88607594936709,15.532146672886334
ZnSe_NIR,19,5,10.510204081632653,12.88607594936709,15.736277352489621
ZnSe_NIR,19,6,10.612244897959183,12.88607594936709,15.940417934299559
ZnSe_NIR,19,7,10.714285714285714,12.88607594936709,16.144571656762956
ZnSe_NIR,19,8,10.816326530612244,12.88607594936709,16.348740501086482
ZnSe_NIR,19,9,10.918367346938776,12.88607594936709,16.552926056924615
ZnSe_NIR,19,10,11.020408163265307,12.88607594936709,16.75712885082031
ZnSe_NIR,19,11,11.122448979591837,12.88607594936709,16.96134713618804
ZnSe_NIR,19,12,11.224489795918368,12.88607594936709,17.165574763325527
ZnSe_NIR,19,13,11.326530612244898,12.88607594936709,17.369797476808166
ZnSe_NIR,19,14,11.428571428571429,12.88607594936709,17.573986508865623
ZnSe_NIR,19,15,11.53061224489796,12.88607594936709,17.778087468246785
ZnSe_NIR,19,16,11.63265306122449,12.88607594936709,17.98200088660477
ZnSe_NIR,19,17,11.73469387755102,12.88607594936709,18.18554754373098
ZnSe_NIR,19,18,11.83673469387755,12.88607594936709,18.388404854569853
ZnSe_NIR,19,19,11.938775510204081,12.88607594936709,18.590055462423283
ZnSe_NIR,19,20,12.040816326530612,12.88607594936709,18.789318891590955
ZnSe_NIR,19,21,12.142857142857142,12.88607594936709,18.98407495994336
ZnSe_NIR,19,22,12.244897959183675,12.88607594936709,19.169620416295746
ZnSe_NIR,19,23,12.346938775510203,12.88607594936709,19.3337601731585
ZnSe_NIR,19,24,12.448979591836736,12.88607594936709,19.425727241498016
ZnSe_NIR,19,25,12.551020408163264,12.88607594936709,18.947992622772798
ZnSe_NIR,19,26,12.653061224489797,12.88607594936709,19.236290310824756
ZnSe_NIR,19,27,12.755102040816327,12.88607594936709,19.521414049354117
ZnSe_NIR,19,28,12.857142857142858,12.88607594936709,19.80382693138455
ZnSe_NIR,19,29,12.959183673469388,12.88607594936709,20.083136996051632
ZnSe_NIR,19,30,13.061224489795919,12.88607594936709,20.3582596780442
ZnSe_NIR,19,31,13.16326530612245,12.88607594936709,20.62348595009367
ZnSe_NIR,19,32,13.26530612244898,12.88607594936709,20.847325139249964
ZnSe_NIR,19,33,13.36734693877551,12.88607594936709,20.70809637396197
ZnSe_NIR,19,34,13.46938775510204,12.88607594936709,20.99417442032302
ZnSe_NIR,19,35,13.571428571428571,12.88607594936709,21.273082070102962
ZnSe_NIR,19,36,13.673469387755102,12.88607594936709,21.42577679597575
ZnSe_NIR,19,37,13.775510204081632,12.88607594936709,21.51798191398596
ZnSe_NIR,19,38,13.877551020408163,12.88607594936709,21.781087110099566
ZnSe_NIR,19,39,13.979591836734695,12.88607594936709,21.834033341148274
ZnSe_NIR,19,40,14.081632653061224,12.88607594936709,22.079915836142323
ZnSe_NIR,19,41,14.183673469387756,12.88607594936709,22.190711518577018
ZnSe_NIR,19,42,14.285714285714285,12.88607594936709,22.300916012719792
ZnSe_NIR,19,43,14.387755102040817,12.88607594936709,22.432373667548262
ZnSe_NIR,19,44,14.489795918367347,12.88607594936709,22.578748241610146
ZnSe_NIR,19,45,14.591836734693878,12.88607594936709,22.73587942826645
ZnSe_NIR,19,46,14.693877551020408,12.88607594936709,22.901870129059404
ZnSe_NIR,19,47,14.795918367346939,12.88607594936709,23.07152177002065
ZnSe_NIR,19,48,14.89795918367347,12.88607594936709,23.178623989101723
ZnSe_NIR,19,49,15.0,12.88607594936709,23.30286950684805
ZnSe_NIR,20,0,10.0,13.037974683544304,14.715707091900775
ZnSe_NIR,20,1,10.10204081632653,13.037974683544304,14.919808386170121
ZnSe_NIR,20,2,10.204081632653061,13.037974683544304,15.123914617073122
ZnSe_NIR,20,3,10.306122448979592,13.037974683544304,15.32802692932947
ZnSe_NIR,20,4,10.408163265306122,13.037974683544304,15.532146672887675
ZnSe_NIR,20,5,10.510204081632653,13.037974683544304,15.73627735249068
ZnSe_NIR,20,6,10.612244897959183,13.037974683544304,15.940417934300397
ZnSe_NIR,20,7,10.714285714285714,13.037974683544304,16.144571656763617
ZnSe_NIR,20,8,10.816326530612244,13.037974683544304,16.348740501087004
ZnSe_NIR,20,9,10.918367346938776,13.037974683544304,16.552926056925028
ZnSe_NIR,20,10,11.020408163265307,13.037974683544304,16.757128850820635
ZnSe_NIR,20,11,11.122448979591837,13.037974683544304,16.961347136188294
ZnSe_NIR,20,12,11.224489795918368,13.037974683544304,17.16557476332573
ZnSe_NIR,20,13,11.326530612244898,13.037974683544304,17.36979747680833
ZnSe_NIR,20,14,11.428571428571429,13.037974683544304,17.57398650886575
ZnSe_NIR,20,15,11.53061224489796,13.037974683544304,17.778087468246884
ZnSe_NIR,20,16,11.63265306122449,13.037974683544304,17.982000886604848
ZnSe_NIR,20,17,11.73469387755102,13.037974683544304,18.185547543731044
ZnSe_NIR,20,18,11.83673469387755,13.037974683544304,18.388404854569902
ZnSe_NIR,20,19,11.938775510204081,13.037974683544304,18.590055462423322
ZnSe_NIR,20,20,12.040816326530612,13.037974683544304,18.789318891590987
ZnSe_NIR,20,21,12.142857142857142,13.037974683544304,18.98407495994339
ZnSe_NIR,20,22,12.244897959183675,13.037974683544304,19.169620416295768
ZnSe_NIR,20,23,12.346938775510203,13.037974683544304,19.333760173158517
ZnSe_NIR,20,24,12.448979591836736,13.037974683544304,19.425727241498034
ZnSe_NIR,20,25,12.551020408163264,13.037974683544304,18.94799262277287
ZnSe_NIR,20,26,12.653061224489797,13.037974683544304,19.236290310824803
ZnSe_NIR,20,27,12.755102040816327,13.037974683544304,19.521414049354146
ZnSe_NIR,20,28,12.857142857142858,13.037974683544304,19.80382693138457
ZnSe_NIR,20,29,12.959183673469388,13.037974683544304,20.083136996051646
ZnSe_NIR,20,30,13.061224489795919,13.037974683544304,20.35825967804421
ZnSe_NIR,20,31,13.16326530612245,13.037974683544304,20.623485950093677
ZnSe_NIR,20,32,13.26530612244898,13.037974683544304,20.84732513924997
ZnSe_NIR,20,33,13.36734693877551,13.037974683544304,20.70809637396198
ZnSe_NIR,20,34,13.46938775510204,13.037974683544304,20.994174420323024
ZnSe_NIR,20,35,13.571428571428571,13.037974683544304,21.273082070102966
ZnSe_NIR,20,36,13.673469387755102,13.037974683544304,21.425776795975754
ZnSe_NIR,20,37,13.775510204081632,13.037974683544304,21.517981913985963
ZnSe_NIR,20,38,13.877551020408163,13.037974683544304,21.78108711009957
ZnSe_NIR,20,39,13.979591836734695,13.037974683544304,21.834033341148277
ZnSe_NIR,20,40,14.081632653061224,13.037974683544304,22.079915836142323
ZnSe_NIR,20,41,14.183673469387756,13.037974683544304,22.190711518577018
ZnSe_NIR,20,42,14.285714285714285,13.037974683544304,22.300916012719792
ZnSe_NIR,20,43,14.387755102040817,13.037974683544304,22.432373667548262
ZnSe_NIR,20,44,14.489795918367347,13.037974683544304,22.57874824161015
ZnSe_NIR,20,45,14.591836734693878,13.037974683544304,22.735879428266454
ZnSe_NIR,20,46,14.693877551020408,13.037974683544304,22.901870129059404
ZnSe_NIR,20,47,14.795918367346939,13.037974683544304,23.07152177002065
ZnSe_NIR,20,48,14.89795918367347,13.037974683544304,23.178623989101723
ZnSe_NIR,20,49,15.0,13.037974683544304,23.302869506848054
ZnSe_NIR,21,0,10.0,13.189873417721518,14.715707091907683
ZnSe_NIR,21,1,10.10204081632653,13.189873417721518,14.919808386175584
ZnSe_NIR,21,2,10.204081632653061,13.189873417721518,15.12391461707744
ZnSe_NIR,21,3,10.306122448979592,13.189873417721518,15.328026929332882
ZnSe_NIR,21,4,10.408163265306122,13.189873417721518,15.532146672890374
ZnSe_NIR,21,5,10.510204081632653,13.189873417721518,15.736277352492813
ZnSe_NIR,21,6,10.612244897959183,13.189873417721518,15.940417934302083
ZnSe_NIR,21,7,10.714285714285714,13.189873417721518,16.14457165676495
ZnSe_NIR,21,8,10.816326530612244,13.189873417721518,16.34874050108806
ZnSe_NIR,21,9,10.918367346938776,13.189873417721518,16.55292605692586
ZnSe_NIR,21,10,11.020408163265307,13.189873417721518,16.757128850821296
ZnSe_NIR,21,11,11.122448979591837,13.189873417721518,16.961347136188817
ZnSe_NIR,21,12,11.224489795918368,13.189873417721518,17.16557476332614
ZnSe_NIR,21,13,11.326530612244898,13.189873417721518,17.369797476808653
ZnSe_NIR,21,14,11.428571428571429,13.189873417721518,17.573986508866007
ZnSe_NIR,21,15,11.53061224489796,13.189873417721518,17.778087468247087
ZnSe_NIR,21,16,11.63265306122449,13.189873417721518,17.982000886605007
ZnSe_NIR,21,17,11.73469387755102,13.189873417721518,18.185547543731168
ZnSe_NIR,21,18,11.83673469387755,13.189873417721518,18.388404854570002
ZnSe_NIR,21,19,11.938775510204081,13.189873417721518,18.590055462423404
ZnSe_NIR,21,20,12.040816326530612,13.189873417721518,18.78931889159105
ZnSe_NIR,21,21,12.142857142857142,13.189873417721518,18.984074959943438
ZnSe_NIR,21,22,12.244897959183675,13.189873417721518,19.16962041629581
ZnSe_NIR,21,23,12.346938775510203,13.189873417721518,19.333760173158556
ZnSe_NIR,21,24,12.448979591836736,13.189873417721518,19.425727241498073
ZnSe_NIR,21,25,12.551020408163264,13.189873417721518,18.94799262277301
ZnSe_NIR,21,26,12.653061224489797,13.189873417721518,19.2362903108249
ZnSe_NIR,21,27,12.755102040816327,13.189873417721518,19.521414049354206
ZnSe_NIR,21,28,12.857142857142858,13.189873417721518,19.80382693138461
ZnSe_NIR,21,29,12.959183673469388,13.189873417721518,20.083136996051675
ZnSe_NIR,21,30,13.061224489795919,13.189873417721518,20.358259678044227
ZnSe_NIR,21,31,13.16326530612245,13.189873417721518,20.62348595009369
ZnSe_NIR,21,32,13.26530612244898,13.189873417721518,20.84732513924998
ZnSe_NIR,21,33,13.36734693877551,13.189873417721518,20.708096373961993
ZnSe_NIR,21,34,13.46938775510204,13.189873417721518,20.994174420323034
ZnSe_NIR,21,35,13.571428571428571,13.189873417721518,21.273082070102973
ZnSe_NIR,21,36,13.673469387755102,13.189873417721518,21.42577679597576
ZnSe_NIR,21,37,13.775510204081632,13.189873417721518,21.51798191398597
ZnSe_NIR,21,38,13.877551020408163,13.189873417721518,21.781087110099573
ZnSe_NIR,21,39,13.979591836734695,13.189873417721518,21.83403334114828
ZnSe_NIR,21,40,14.081632653061224,13.189873417721518,22.079915836142327
ZnSe_NIR,21,41,14.183673469387756,13.189873417721518,22.19071151857702
ZnSe_NIR,21,42,14.285714285714285,13.189873417721518,22.300916012719796
