0.000000	0.525053	0.122898
0.000342	0.525053	0.122900
0.001027	0.525053	0.122906
0.002054	0.525053	0.122937
0.002738	0.525053	0.122956
0.003423	0.525053	0.122958
0.003765	0.525053	0.122947
0.004450	0.525053	0.122948
0.005476	0.525053	0.122921
0.006161	0.525053	0.122902
0.006846	0.525053	0.122893
0.007188	0.525053	0.122885
0.007872	0.525053	0.122896
0.008899	0.525053	0.122927
0.009241	0.525053	0.122928
0.009926	0.525053	0.122918
0.010611	0.525053	0.122902
0.011637	0.525053	0.122816
0.011980	0.525053	0.122827
0.013007	0.525053	0.122852
0.013691	0.525053	0.122861
0.014033	0.525053	0.122869
0.014718	0.525053	0.122863
0.015745	0.525053	0.122868
0.016429	0.525053	0.122873
0.017114	0.525053	0.122866
0.017798	0.525053	0.122944
0.018483	0.525053	0.122993
0.018825	0.525053	0.122956
0.019852	0.525053	0.122910
0.020194	0.525053	0.122912
0.021221	0.525053	0.122913
0.021906	0.525053	0.122910
0.022590	0.525053	0.122901
0.023275	0.525053	0.122900
0.023959	0.525053	0.122991
0.024302	0.525053	0.123018
0.024986	0.525053	0.122962
0.025671	0.525053	0.122922
0.026698	0.525053	0.122910
0.027382	0.525053	0.122901
0.027724	0.525053	0.122871
0.028409	0.525053	0.122915
0.029436	0.525053	0.122910
0.030120	0.525053	0.122896
0.030805	0.525053	0.122914
0.031147	0.525053	0.122917
0.031832	0.525053	0.122950
0.032859	0.525053	0.122811
0.033201	0.525053	0.122808
0.033885	0.525053	0.122798
0.034570	0.525053	0.122813
0.035597	0.525053	0.122966
0.036281	0.525053	0.123016
0.036624	0.525053	0.123001
0.037650	0.525053	0.122911
0.038335	0.525053	0.122953
0.039020	0.525053	0.122986
0.039362	0.525053	0.122927
0.040389	0.525053	0.122916
0.040731	0.525053	0.122921
0.041758	0.525053	0.122820
0.042100	0.525053	0.122807
0.043127	0.525053	0.122898
0.043811	0.525053	0.122857
0.044154	0.525053	0.122852
0.045181	0.525053	0.122861
0.045865	0.525053	0.122851
0.046207	0.525053	0.122869
0.047234	0.525053	0.122854
0.047919	0.525053	0.122890
0.048261	0.525053	0.122893
0.048946	0.525053	0.122876
0.049630	0.525053	0.122900
0.050315	0.525053	0.122911
0.051342	0.525053	0.122928
0.051684	0.525053	0.122929
